ad_id,page_id,query,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,ad_snapshot_url,male,female,young,middle,old,delivery_by_region,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,ad_creative_link_captions,ad_creative_link_titles,ad_delivery_stop_time,ad_creative_link_descriptions,concat_text,score,side_inferred,voice_ad_modelled
289028750475452,195538532456,voice,UNICEF Australia,"It starts with us, right here, right now.

We all have a role to play in reconciliation and our everyday actions matter. We want to build a future where the voices of children just like these little ones are heard, valued and amplified. 

Here are a few tangible ways you can #BeAVoice for #Reconciliation for the next generation:

✨ Be a voice for listening: Protect the space for Aboriginal and Torres Strait Islander voices to be heard.

✨ Be a voice for representation: Learn about the history of representative bodies and calls for treaty. Listen to the calls, debates and discussions by First Peoples on treaties, constitutional reform, and Voice to Parliament. 

✨ Be a voice for unity: Connect with your local Traditional Custodians, amplify their voices and collaborate with local reconciliation groups.

✨ Be a voice for learning: Speak up to ensure that our children learn about Aboriginal and Torres Strait Islander cultures and history in schools.

Let's keep up the momentum of change beyond #ReconciliationWeek. Together, we can make a difference every day.

#NRW2023

📸: Children at John Moriarty Football in Borroloola, NT",2023-08-04,UNICEF Australia,AUD,0,99,45000,49999,https://www.facebook.com/ads/library/?id=289028750475452,0,0.999999,0.115748,0.673997,0.210254,"[{'percentage': '0.013714', 'region': 'Australian Capital Territory'}, {'percentage': '0.299314', 'region': 'New South Wales'}, {'percentage': '0.02563', 'region': 'Northern Territory'}, {'percentage': '0.179024', 'region': 'Queensland'}, {'percentage': '0.089987', 'region': 'South Australia'}, {'percentage': '0.0377', 'region': 'Tasmania'}, {'percentage': '0.241095', 'region': 'Victoria'}, {'percentage': '0.113485', 'region': 'Western Australia'}, {'percentage': '5.1E-5', 'region': 'Jervis Bay Territory'}]",0.013714,0.299314,0.02563,0.179024,0.089987,0.0377,0.241095,0.113485,,['Be a Voice for Generations'],,,"It starts with us, right here, right now.

We all have a role to play in reconciliation and our everyday actions matter. We want to build a future where the voices of children just like these little ones are heard, valued and amplified. 

Here are a few tangible ways you can #BeAVoice for #Reconciliation for the next generation:

✨ Be a voice for listening: Protect the space for Aboriginal and Torres Strait Islander voices to be heard.

✨ Be a voice for representation: Learn about the history of representative bodies and calls for treaty. Listen to the calls, debates and discussions by First Peoples on treaties, constitutional reform, and Voice to Parliament. 

✨ Be a voice for unity: Connect with your local Traditional Custodians, amplify their voices and collaborate with local reconciliation groups.

✨ Be a voice for learning: Speak up to ensure that our children learn about Aboriginal and Torres Strait Islander cultures and history in schools.

Let's keep up the momentum of change beyond #ReconciliationWeek. Together, we can make a difference every day.

#NRW2023

📸: Children at John Moriarty Football in Borroloola, NT Be a Voice for Generations",90,,Not a Voice Ad
978989236680829,127045912874975,voice,Dr Michelle Ananda-Rajah MP,Is it purely advisory or will it have decision making capabilities? #yes23 #TheVoice,2023-07-20,Dr Michelle Ananda-Rajah MP,AUD,0,99,5000,5999,https://www.facebook.com/ads/library/?id=978989236680829,0.60767,0.379055,0.6288090000000001,0.371189,0.0,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,['michelleforhiggins.com.au'],,2023-07-27,,Is it purely advisory or will it have decision making capabilities? #yes23 #TheVoice michelleforhiggins.com.au,80,yes,Not a Voice Ad
285957890546425,985160954863696,voice,Van Badham,"The latest episode of The Week on Wednesday is HERE: https://apple.co/3qJEEwP

We talk about the RBA! Productivity! Good news about #Yes23 and then Ben brings up housing policy *that the Greens have voted with the Liberals to block* and I become THE YELLING CAT.",2023-06-21,,GBP,0,99,0,999,https://www.facebook.com/ads/library/?id=285957890546425,,,,,,,,,,,,,,,,,2023-06-22,,"The latest episode of The Week on Wednesday is HERE: https://apple.co/3qJEEwP

We talk about the RBA! Productivity! Good news about #Yes23 and then Ben brings up housing policy *that the Greens have voted with the Liberals to block* and I become THE YELLING CAT.",70,,Not a Voice Ad
928540038364351,195538532456,voice,UNICEF Australia,"It starts with us, right here, right now.

We all have a role to play in reconciliation and our everyday actions matter. We want to build a future where the voices of children just like these little ones are heard, valued and amplified. 

Here are a few tangible ways you can #BeAVoice for #Reconciliation for the next generation:

✨ Be a voice for listening: Protect the space for Aboriginal and Torres Strait Islander voices to be heard.

✨ Be a voice for representation: Learn about the history of representative bodies and calls for treaty. Listen to the calls, debates and discussions by First Peoples on treaties, constitutional reform, and Voice to Parliament. 

✨ Be a voice for unity: Connect with your local Traditional Custodians, amplify their voices and collaborate with local reconciliation groups.

✨ Be a voice for learning: Speak up to ensure that our children learn about Aboriginal and Torres Strait Islander cultures and history in schools.

Let's keep up the momentum of change beyond #ReconciliationWeek. Together, we can make a difference every day.

#NRW2023

📸: Children at John Moriarty Football in Borroloola, NT",2023-06-09,UNICEF Australia,AUD,0,99,60000,69999,https://www.facebook.com/ads/library/?id=928540038364351,0.618607,0.37144,0.244432,0.591132,0.164436,"[{'percentage': '1.8E-5', 'region': 'Unknown'}, {'percentage': '1.8E-5', 'region': 'Jervis Bay Territory'}, {'percentage': '0.016267', 'region': 'Australian Capital Territory'}, {'percentage': '0.289093', 'region': 'New South Wales'}, {'percentage': '0.024218', 'region': 'Northern Territory'}, {'percentage': '0.185462', 'region': 'Queensland'}, {'percentage': '0.097146', 'region': 'South Australia'}, {'percentage': '0.044735', 'region': 'Tasmania'}, {'percentage': '0.214278', 'region': 'Victoria'}, {'percentage': '0.128765', 'region': 'Western Australia'}]",0.016267,0.289093,0.024218,0.185462,0.097146,0.044735,0.214278,0.128765,,['Be a Voice for Generations'],2023-07-31,,"It starts with us, right here, right now.

We all have a role to play in reconciliation and our everyday actions matter. We want to build a future where the voices of children just like these little ones are heard, valued and amplified. 

Here are a few tangible ways you can #BeAVoice for #Reconciliation for the next generation:

✨ Be a voice for listening: Protect the space for Aboriginal and Torres Strait Islander voices to be heard.

✨ Be a voice for representation: Learn about the history of representative bodies and calls for treaty. Listen to the calls, debates and discussions by First Peoples on treaties, constitutional reform, and Voice to Parliament. 

✨ Be a voice for unity: Connect with your local Traditional Custodians, amplify their voices and collaborate with local reconciliation groups.

✨ Be a voice for learning: Speak up to ensure that our children learn about Aboriginal and Torres Strait Islander cultures and history in schools.

Let's keep up the momentum of change beyond #ReconciliationWeek. Together, we can make a difference every day.

#NRW2023

📸: Children at John Moriarty Football in Borroloola, NT Be a Voice for Generations",90,,Not a Voice Ad
1241826193369684,107518852071608,voice,Tom McIntosh MP,"TRFM Gippsland asked me to come on and talk about the innovative Hololens project in Bairnsdale where people in remote East Gippsland can see specialist from all over the state using a high tech VR headset. 

Tom English from TR was also interested in the capped V/Line fares and my support for the Voice to Parliament and I was only too happy to pop on and spread some positive messages.

Dargo Bush Nursing Centre Inc.
Bairnsdale Regional Health Service
Ensay Bush Nursing Centre
Swifts Creek Bush Nursing Centre",2023-05-14,Tom McIntosh MP,AUD,0,99,4000,4999,https://www.facebook.com/ads/library/?id=1241826193369684,0.534771,0.456689,0.47743,0.405043,0.11752699999999999,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,,,2023-05-19,,"TRFM Gippsland asked me to come on and talk about the innovative Hololens project in Bairnsdale where people in remote East Gippsland can see specialist from all over the state using a high tech VR headset. 

Tom English from TR was also interested in the capped V/Line fares and my support for the Voice to Parliament and I was only too happy to pop on and spread some positive messages.

Dargo Bush Nursing Centre Inc.
Bairnsdale Regional Health Service
Ensay Bush Nursing Centre
Swifts Creek Bush Nursing Centre",90,,Not a Voice Ad
715158857027379,1609771445950238,voice,Peter Khalil,"Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/",2023-05-13,Peter Khalil,AUD,0,99,0,999,https://www.facebook.com/ads/library/?id=715158857027379,0.496644,0.481544,0.283557,0.447987,0.26845600000000003,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,"['Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts']",['Town Hall on Voice to Parliament'],2023-05-16,"['Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. \n\nLike me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.\n\nThe Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.\n\nI hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au \n\nFood and drinks available at bar prices']","Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/ Town Hall on Voice to Parliament Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. 

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

The Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.

I hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au 

Food and drinks available at bar prices",80,yes,Not a Voice Ad
194602426803046,1609771445950238,voice,Peter Khalil,"Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Come out and enjoy an evening of live entertainment with local artists and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/",2023-05-13,Peter Khalil,AUD,0,99,3000,3999,https://www.facebook.com/ads/library/?id=194602426803046,0.512371,0.459078,0.30110400000000004,0.435476,0.263418,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,"['Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts']",['Town Hall on Voice to Parliament'],2023-05-16,"['Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. \n\nLike me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.\n\nThe Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.\n\nI hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au \n\nFood and drinks available at bar prices']","Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Come out and enjoy an evening of live entertainment with local artists and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/ Town Hall on Voice to Parliament Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. 

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

The Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.

I hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au 

Food and drinks available at bar prices",80,yes,Not a Voice Ad
237801352190769,1609771445950238,voice,Peter Khalil,"Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/",2023-05-13,Peter Khalil,AUD,0,99,0,999,https://www.facebook.com/ads/library/?id=237801352190769,0.487904,0.467742,0.38104799999999994,0.461693,0.157258,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,"['Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts']",['Town Hall on Voice to Parliament'],2023-05-16,"['Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. \n\nLike me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.\n\nThe Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.\n\nI hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au \n\nFood and drinks available at bar prices']","Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/ Town Hall on Voice to Parliament Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. 

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

The Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.

I hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au 

Food and drinks available at bar prices",80,yes,Not a Voice Ad
704961348060990,1609771445950238,voice,Peter Khalil,"Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Come out and enjoy an evening of live entertainment with local artists and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/",2023-05-13,Peter Khalil,AUD,100,199,8000,8999,https://www.facebook.com/ads/library/?id=704961348060990,0.480692,0.473178,0.330411,0.479438,0.19014799999999998,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,"['Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts']",['Town Hall on Voice to Parliament'],2023-05-16,"['Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. \n\nLike me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.\n\nThe Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.\n\nI hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au \n\nFood and drinks available at bar prices']","Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Come out and enjoy an evening of live entertainment with local artists and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/ Town Hall on Voice to Parliament Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. 

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

The Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.

I hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au 

Food and drinks available at bar prices",80,yes,Not a Voice Ad
769688767956837,1609771445950238,voice,Peter Khalil,"Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/",2023-05-12,Peter Khalil,AUD,0,99,1000,1999,https://www.facebook.com/ads/library/?id=769688767956837,0.483669,0.481585,0.24669899999999997,0.533009,0.22029200000000002,"[{'percentage': '1', 'region': 'Victoria'}]",0,0,0,0,0,0,1,0,"['Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts']",['Town Hall on Voice to Parliament'],2023-05-14,"['Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. \n\nLike me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.\n\nThe Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.\n\nI hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au \n\nFood and drinks available at bar prices']","Join us for an evening celebrating our local arts scene with special guest Tony Burke, Minister for the Arts, Employment and Workplace Relations!

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

As part of the Albanese Labor Government's dedication to the arts, we recently announced the Revive initiative - the first new national cultural policy in almost a decade. This $286 million investment over four years will help empower artists and arts organizations to thrive and grow.

So come out and enjoy an evening of live entertainment and great company. Food and drinks will be available at bar prices. We hope to see you there!

Rsvp Here→ https://peterkhalil.com.au/celebrating-our-local-arts/ Town Hall on Voice to Parliament Celebrating our Local Arts with special guest Tony Burke, Minister for the Arts Our community is home to a number of talented local artists who the Albanese Government is committed to supporting. I hope you can join me for an evening celebrating and supporting local arts with Tony Burke, Minister for the Arts, Employment and Workplace Relations. 

Like me, Tony is really passionate about supporting the arts, so we are putting on a live show with local artists to support some of our incredible local community talent.

The Albanese Labor Government recently announced Revive, the first new National cultural policy in close to a decade. With $286 million in dedicated funding over four years, Revive will help empower our artists and arts organisations to thrive and grow.

I hope you can join the Minister and I for a great night celebrating and supporting investment in the Arts. Please RSVP to Peter.Khalil.MP@aph.gov.au 

Food and drinks available at bar prices",80,yes,Not a Voice Ad
